hierarchy	codingscheme	affiliation	battledimension	status	functionid	name	remarks
GRDTRK.UNT.CSS.ADMIN.JAG.CRP 	S	*	G	*	USAJC-	JAG CORPS	
GRDTRK.UNT.CSS.ADMIN.PST 	S	*	G	*	USAO--	POSTAL	
GRDTRK.UNT.CSS.ADMIN.PST.THT 	S	*	G	*	USAOT-	POSTAL THEATER	
GRDTRK.UNT.CSS.ADMIN.PST.CRP 	S	*	G	*	USAOC-	POSTAL CORPS	
GRDTRK.UNT.CSS.ADMIN.FIN 	S	*	G	*	USAF--	FINANCE	
GRDTRK.UNT.CSS.ADMIN.FIN.THT 	S	*	G	*	USAFT-	FINANCE THEATER	
GRDTRK.UNT.CSS.ADMIN.FIN.CRP 	S	*	G	*	USAFC-	FINANCE CORPS	
GRDTRK.UNT.CSS.ADMIN.PERSVC 	S	*	G	*	USAS--	PERSONNEL SERVICES	
GRDTRK.UNT.CSS.ADMIN.PERSVC.THT 	S	*	G	*	USAST-	PERSONNEL THEATER	
GRDTRK.UNT.CSS.ADMIN.PERSVC.CRP 	S	*	G	*	USASC-	PERSONNEL CORPS	
GRDTRK.UNT.CSS.ADMIN.MTRY 	S	*	G	*	USAM--	MORTUARY/GRAVES REGISTRY	
GRDTRK.UNT.CSS.ADMIN.MTRY.THT 	S	*	G	*	USAMT-	MORTUARY/GRAVES REGISTRY THEATER	
GRDTRK.UNT.CSS.ADMIN.MTRY.CRP 	S	*	G	*	USAMC-	MORTUARY/GRAVES REGISTRY CORPS	
GRDTRK.UNT.CSS.ADMIN.RELG 	S	*	G	*	USAR--	RELIGIOUS/CHAPLAIN	
GRDTRK.UNT.CSS.ADMIN.RELG.THT 	S	*	G	*	USART-	RELIGIOUS/CHAPLAIN THEATER	
GRDTRK.UNT.CSS.ADMIN.RELG.CRP 	S	*	G	*	USARC-	RELIGIOUS/CHAPLAIN CORPS	
GRDTRK.UNT.CSS.ADMIN.PUBAFF 	S	*	G	*	USAP--	PUBLIC AFFAIRS	
GRDTRK.UNT.CSS.ADMIN.PUBAFF.THT 	S	*	G	*	USAPT-	PUBLIC AFFAIRS THEATER	
GRDTRK.UNT.CSS.ADMIN.PUBAFF.CRP 	S	*	G	*	USAPC-	PUBLIC AFFAIRS CORPS	
GRDTRK.UNT.CSS.ADMIN.PUBAFF.BRCT 	S	*	G	*	USAPB-	PUBLIC AFFAIRS BROADCAST	
GRDTRK.UNT.CSS.ADMIN.PUBAFF.BRCT.THT 	S	*	G	*	USAPBT	PUBLIC AFFAIRS BROADCAST THEATER	
GRDTRK.UNT.CSS.ADMIN.PUBAFF.BRCT.CRP 	S	*	G	*	USAPBC	PUBLIC AFFAIRS BROADCAST CORPS	
GRDTRK.UNT.CSS.ADMIN.PUBAFF.JIB 	S	*	G	*	USAPM-	PUBLIC AFFAIRS JOINT INFORMATION BUREAU (JIB)	
GRDTRK.UNT.CSS.ADMIN.PUBAFF.JIB.THT 	S	*	G	*	USAPMT	PUBLIC AFFAIRS JIB THEATER	
GRDTRK.UNT.CSS.ADMIN.PUBAFF.JIB.CRP 	S	*	G	*	USAPMC	PUBLIC AFFAIRS JIB CORPS	
GRDTRK.UNT.CSS.ADMIN.RHU 	S	*	G	*	USAX--	REPLACEMENT HOLDING UNIT (RHU)	
GRDTRK.UNT.CSS.ADMIN.RHU.THT 	S	*	G	*	USAXT-	RHU THEATER	
GRDTRK.UNT.CSS.ADMIN.RHU.CRP 	S	*	G	*	USAXC-	RHU CORPS	
GRDTRK.UNT.CSS.ADMIN.LBR 	S	*	G	*	USAL--	LABOR	
GRDTRK.UNT.CSS.ADMIN.LBR.THT 	S	*	G	*	USALT-	LABOR THEATER	
GRDTRK.UNT.CSS.ADMIN.LBR.CRP 	S	*	G	*	USALC-	LABOR CORPS	
GRDTRK.UNT.CSS.ADMIN.MWR 	S	*	G	*	USAW--	MORALE, WELFARE, RECREATION (MWR)	
GRDTRK.UNT.CSS.ADMIN.MWR.THT 	S	*	G	*	USAWT-	MWR THEATER	
GRDTRK.UNT.CSS.ADMIN.MWR.CRP 	S	*	G	*	USAWC-	MWR CORPS	
GRDTRK.UNT.CSS.ADMIN.SUPPLY 	S	*	G	*	USAQ--	QUARTERMASTER (SUPPLY)	
GRDTRK.UNT.CSS.ADMIN.SUPPLY.THT 	S	*	G	*	USAQT-	QUARTERMASTER (SUPPLY) THEATER	
GRDTRK.UNT.CSS.ADMIN.SUPPLY.CRP 	S	*	G	*	USAQC-	QUARTERMASTER (SUPPLY) CORPS	
GRDTRK.UNT.CSS.MED 	S	*	G	*	USM---	MEDICAL	
GRDTRK.UNT.CSS.MED.THT 	S	*	G	*	USMT--	MEDICAL THEATER	
GRDTRK.UNT.CSS.MED.CRP 	S	*	G	*	USMC--	MEDICAL CORPS	
GRDTRK.UNT.CSS.MED.MEDTF 	S	*	G	*	USMM--	MEDICAL TREATMENT FACILITY	
GRDTRK.UNT.CSS.MED.MEDTF.THT 	S	*	G	*	USMMT-	MEDICAL TREATMENT FACILITY THEATER	
GRDTRK.UNT.CSS.MED.MEDTF.CRP 	S	*	G	*	USMMC-	MEDICAL TREATMENT FACILITY CORPS	
GRDTRK.UNT.CSS.MED.VNY 	S	*	G	*	USMV--	MEDICAL VETERINARY	
GRDTRK.UNT.CSS.MED.VNY.THT 	S	*	G	*	USMVT-	MEDICAL VETERINARY THEATER	
GRDTRK.UNT.CSS.MED.VNY.CRP 	S	*	G	*	USMVC-	MEDICAL VETERINARY CORPS	
GRDTRK.UNT.CSS.MED.DEN 	S	*	G	*	USMD--	MEDICAL DENTAL	
GRDTRK.UNT.CSS.MED.DEN.THT 	S	*	G	*	USMDT-	MEDICAL DENTAL THEATER	
GRDTRK.UNT.CSS.MED.DEN.CRP 	S	*	G	*	USMDC-	MEDICAL DENTAL CORPS	
GRDTRK.UNT.CSS.MED.PSY 	S	*	G	*	USMP--	MEDICAL PSYCHOLOGICAL	
GRDTRK.UNT.CSS.MED.PSY.THT 	S	*	G	*	USMPT-	MEDICAL PSYCHOLOGICAL THEATER	
GRDTRK.UNT.CSS.MED.PSY.CRP 	S	*	G	*	USMPC-	MEDICAL PSYCHOLOGICAL CORPS	
GRDTRK.UNT.CSS.SLP 	S	*	G	*	USS---	SUPPLY	
GRDTRK.UNT.CSS.SLP.THT 	S	*	G	*	USST--	SUPPLY THEATER	
GRDTRK.UNT.CSS.SLP.CRP 	S	*	G	*	USSC--	SUPPLY CORPS	
GRDTRK.UNT.CSS.SLP.CLS1 	S	*	G	*	USS1--	SUPPLY CLASS I	
GRDTRK.UNT.CSS.SLP.CLS1.THT 	S	*	G	*	USS1T-	SUPPLY CLASS I THEATER	
GRDTRK.UNT.CSS.SLP.CLS1.CRP 	S	*	G	*	USS1C-	SUPPLY CLASS I CORPS	
GRDTRK.UNT.CSS.SLP.CLS2 	S	*	G	*	USS2--	SUPPLY CLASS II	
GRDTRK.UNT.CSS.SLP.CLS2.THT 	S	*	G	*	USS2T-	SUPPLY CLASS II THEATER	
GRDTRK.UNT.CSS.SLP.CLS2.CRP 	S	*	G	*	USS2C-	SUPPLY CLASS II CORPS	
GRDTRK.UNT.CSS.SLP.CLS3 	S	*	G	*	USS3--	SUPPLY CLASS III	
GRDTRK.UNT.CSS.SLP.CLS3.THT 	S	*	G	*	USS3T-	SUPPLY CLASS III THEATER	
GRDTRK.UNT.CSS.SLP.CLS3.CRP 	S	*	G	*	USS3C-	SUPPLY CLASS III CORPS	
GRDTRK.UNT.CSS.SLP.CLS3.AVN 	S	*	G	*	USS3A-	SUPPLY CLASS III AVIATION	
GRDTRK.UNT.CSS.SLP.CLS3.AVN.THT 	S	*	G	*	USS3AT	SUPPLY CLASS III AVIATION THEATER	
GRDTRK.UNT.CSS.SLP.CLS3.AVN.CRP 	S	*	G	*	USS3AC	SUPPLY CLASS III AVIATION CORPS	
GRDTRK.UNT.CSS.SLP.CLS4 	S	*	G	*	USS4--	SUPPLY CLASS IV	
GRDTRK.UNT.CSS.SLP.CLS4.THT 	S	*	G	*	USS4T-	SUPPLY CLASS IV THEATER	
GRDTRK.UNT.CSS.SLP.CLS4.CRP 	S	*	G	*	USS4C-	SUPPLY CLASS IV CORPS	
GRDTRK.UNT.CSS.SLP.CLS5 	S	*	G	*	USS5--	SUPPLY CLASS V	
GRDTRK.UNT.CSS.SLP.CLS5.THT 	S	*	G	*	USS5T-	SUPPLY CLASS V THEATER	
GRDTRK.UNT.CSS.SLP.CLS5.CRP 	S	*	G	*	USS5C-	SUPPLY CLASS V CORPS	
GRDTRK.UNT.CSS.SLP.CLS6 	S	*	G	*	USS6--	SUPPLY CLASS VI	
GRDTRK.UNT.CSS.SLP.CLS6.THT 	S	*	G	*	USS6T-	SUPPLY CLASS VI THEATER	
GRDTRK.UNT.CSS.SLP.CLS6.CRP 	S	*	G	*	USS6C-	SUPPLY CLASS VI CORPS	
GRDTRK.UNT.CSS.SLP.CLS7 	S	*	G	*	USS7--	SUPPLY CLASS VII	
GRDTRK.UNT.CSS.SLP.CLS7.THT 	S	*	G	*	USS7T-	SUPPLY CLASS VII THEATER	
GRDTRK.UNT.CSS.SLP.CLS7.CRP 	S	*	G	*	USS7C-	SUPPLY CLASS VII CORPS	
GRDTRK.UNT.CSS.SLP.CLS8 	S	*	G	*	USS8--	SUPPLY CLASS VIII	
GRDTRK.UNT.CSS.SLP.CLS8.THT 	S	*	G	*	USS8T-	SUPPLY CLASS VIII THEATER	
GRDTRK.UNT.CSS.SLP.CLS8.CRP 	S	*	G	*	USS8C-	SUPPLY CLASS VIII CORPS	
GRDTRK.UNT.CSS.SLP.CLS9 	S	*	G	*	USS9--	SUPPLY CLASS IX	
GRDTRK.UNT.CSS.SLP.CLS9.THT 	S	*	G	*	USS9T-	SUPPLY CLASS IX THEATER	
GRDTRK.UNT.CSS.SLP.CLS9.CRP 	S	*	G	*	USS9C-	SUPPLY CLASS IX CORPS	
GRDTRK.UNT.CSS.SLP.CLS10 	S	*	G	*	USSX--	SUPPLY CLASS X	
GRDTRK.UNT.CSS.SLP.CLS10.THT 	S	*	G	*	USSXT-	SUPPLY CLASS X THEATER	
GRDTRK.UNT.CSS.SLP.CLS10.CRP 	S	*	G	*	USSXC-	SUPPLY CLASS X CORPS	
GRDTRK.UNT.CSS.SLP.LDY 	S	*	G	*	USSL--	SUPPLY LAUNDRY/BATH	
GRDTRK.UNT.CSS.SLP.LDY.THT 	S	*	G	*	USSLT-	SUPPLY LAUNDRY/BATH THEATER	
GRDTRK.UNT.CSS.SLP.LDY.CRP 	S	*	G	*	USSLC-	SUPPLY LAUNDRY/BATH CORPS	
GRDTRK.UNT.CSS.SLP.H2O 	S	*	G	*	USSW--	SUPPLY WATER	
GRDTRK.UNT.CSS.SLP.H2O.THT 	S	*	G	*	USSWT-	SUPPLY WATER THEATER	
GRDTRK.UNT.CSS.SLP.H2O.CRP 	S	*	G	*	USSWC-	SUPPLY WATER CORPS	
GRDTRK.UNT.CSS.SLP.H2O.PUR 	S	*	G	*	USSWP-	SUPPLY WATER PURIFICATION	
GRDTRK.UNT.CSS.SLP.H2O.PUR.THT 	S	*	G	*	USSWPT	SUPPLY WATER PURIFICATION THEATER	
GRDTRK.UNT.CSS.SLP.H2O.PUR.CRP 	S	*	G	*	USSWPC	SUPPLY WATER PURIFICATION CORPS	
GRDTRK.UNT.CSS.TPT 	S	*	G	*	UST---	TRANSPORTATION	
GRDTRK.UNT.CSS.TPT.THT 	S	*	G	*	USTT--	TRANSPORTATION THEATER	
GRDTRK.UNT.CSS.TPT.CRP 	S	*	G	*	USTC--	TRANSPORTATION CORPS	
GRDTRK.UNT.CSS.TPT.MCC 	S	*	G	*	USTM--	MOVEMENT CONTROL CENTER (MCC)	
GRDTRK.UNT.CSS.TPT.MCC.THT 	S	*	G	*	USTMT-	MCC THEATER	
GRDTRK.UNT.CSS.TPT.MCC.CRP 	S	*	G	*	USTMC-	MCC CORPS	
GRDTRK.UNT.CSS.TPT.RHD 	S	*	G	*	USTR--	RAILHEAD	
GRDTRK.UNT.CSS.TPT.RHD.THT 	S	*	G	*	USTRT-	RAILHEAD THEATER	
GRDTRK.UNT.CSS.TPT.RHD.CRP 	S	*	G	*	USTRC-	RAILHEAD CORPS	
GRDTRK.UNT.CSS.TPT.SPOD 	S	*	G	*	USTS--	SPOD/SPOE	
GRDTRK.UNT.CSS.TPT.SPOD.THT 	S	*	G	*	USTST-	SPOD/SPOE THEATER	
GRDTRK.UNT.CSS.TPT.SPOD.CRP 	S	*	G	*	USTSC-	SPOD/SPOE CORPS	
GRDTRK.UNT.CSS.TPT.APOD 	S	*	G	*	USTA--	APOD/APOE	
GRDTRK.UNT.CSS.TPT.APOD.THT 	S	*	G	*	USTAT-	APOD/APOE THEATER	
GRDTRK.UNT.CSS.TPT.APOD.CRP 	S	*	G	*	USTAC-	APOD/APOE CORPS	
GRDTRK.UNT.CSS.TPT.MSL 	S	*	G	*	USTI--	MISSILE	
GRDTRK.UNT.CSS.TPT.MSL.THT 	S	*	G	*	USTIT-	MISSILE THEATER	
GRDTRK.UNT.CSS.TPT.MSL.CRP 	S	*	G	*	USTIC-	MISSILE CORPS	
GRDTRK.UNT.CSS.MAINT 	S	*	G	*	USX---	MAINTENANCE	
GRDTRK.UNT.CSS.MAINT.THT 	S	*	G	*	USXT--	MAINTENANCE THEATER	
GRDTRK.UNT.CSS.MAINT.CRP 	S	*	G	*	USXC--	MAINTENANCE CORPS	
GRDTRK.UNT.CSS.MAINT.HVY 	S	*	G	*	USXH--	MAINTENANCE HEAVY	
GRDTRK.UNT.CSS.MAINT.HVY.THT 	S	*	G	*	USXHT-	MAINTENANCE HEAVY THEATER	
GRDTRK.UNT.CSS.MAINT.HVY.CRP 	S	*	G	*	USXHC-	MAINTENANCE HEAVY CORPS	
GRDTRK.UNT.CSS.MAINT.RCY 	S	*	G	*	USXR--	MAINTENANCE RECOVERY	
GRDTRK.UNT.CSS.MAINT.RCY.THT 	S	*	G	*	USXRT-	MAINTENANCE RECOVERY THEATER	
GRDTRK.UNT.CSS.MAINT.RCY.CRP 	S	*	G	*	USXRC-	MAINTENANCE RECOVERY CORPS	
GRDTRK.UNT.CSS.MAINT.ORD 	S	*	G	*	USXO--	ORDNANCE	
GRDTRK.UNT.CSS.MAINT.ORD.THT 	S	*	G	*	USXOT-	ORDNANCE THEATER	
GRDTRK.UNT.CSS.MAINT.ORD.CRP 	S	*	G	*	USXOC-	ORDNANCE CORPS	
GRDTRK.UNT.CSS.MAINT.ORD.MSL 	S	*	G	*	USXOM-	ORDNANCE MISSILE	
GRDTRK.UNT.CSS.MAINT.ORD.MSL.THT 	S	*	G	*	USXOMT	ORDNANCE MISSILE THEATER	
GRDTRK.UNT.CSS.MAINT.ORD.MSL.CRP 	S	*	G	*	USXOMC	ORDNANCE MISSILE CORPS	
GRDTRK.UNT.CSS.MAINT.EOP 	S	*	G	*	USXE--	ELECTRO-OPTICAL	
GRDTRK.UNT.CSS.MAINT.EOP.THT 	S	*	G	*	USXET-	ELECTRO-OPTICAL THEATER	
GRDTRK.UNT.CSS.MAINT.EOP.CRP 	S	*	G	*	USXEC-	ELECTRO-OPTICAL CORPS	
GRDTRK.UNT.C2HQ 	S	*	G	*	UH----	SPECIAL C2 HEADQUARTERS COMPONENT	
